bet_type,bet_amount,prompt_combo,is_bankrupt,total_rounds,total_bet,final_balance,i_ev,i_lc,i_eb,composite,avg_bet,complexity
variable,30,P,False,8,130,120,0.11821312308381274,0.42857142857142855,0.0,0.17585667780495365,16.25,1
variable,10,MPW,False,0,0,100,0.0,0.0,0.0,0.0,0.0,3
variable,30,GMPW,False,3,70,30,0.32857142857142857,0.5,0.0,0.2814285714285714,23.333333333333332,4
variable,10,GPRW,False,19,115,105,0.05867025087693025,0.6111111111111112,0.0,0.20680143368410545,6.052631578947368,4
variable,10,MPRW,False,14,100,120,0.07372752131155492,0.6153846153846154,0.0,0.2141063931400066,7.142857142857143,4
variable,30,MPRW,False,11,115,15,0.29848484848484846,0.6,0.08333333333333333,0.3243939393939394,10.454545454545455,4
variable,30,MPW,False,4,120,160,0.219040991902834,0.3333333333333333,0.0,0.1876163967611336,30.0,3
variable,30,MPW,False,6,51,49,0.11156805424979184,0.8,0.0,0.2846272216999167,8.5,3
variable,30,MW,False,22,345,55,0.18921315780583517,0.47619047619047616,0.0,0.21854240597947694,15.681818181818182,2
variable,10,GR,False,4,25,75,0.06906067251461988,0.6666666666666666,0.0,0.22762426900584792,6.25,2
variable,10,GPW,False,4,25,75,0.06921977124183007,0.6666666666666666,0.0,0.227687908496732,6.25,3
variable,10,MR,False,6,30,70,0.05769622176355923,1.0,0.0,0.32307848870542366,5.0,2
variable,30,GPR,False,23,350,20,0.1623146580309216,0.5909090909090909,0.0,0.2421985904850959,15.217391304347826,3
variable,30,MW,False,50,665,50,0.22382718769019078,0.5306122448979592,0.02,0.25471454854546405,13.3,2
variable,10,GMPW,False,33,215,65,0.0938724450123268,0.625,0.0,0.22504897800493073,6.515151515151516,4
variable,30,MW,True,23,340,0,0.2109075182423141,0.5909090909090909,0.043478260869565216,0.2746792128305225,14.782608695652174,2
variable,30,MR,False,8,105,25,0.2081038752913753,0.5714285714285714,0.0,0.25467012154512153,13.125,2
variable,10,G,False,15,95,50,0.08122580412123588,0.6428571428571429,0.0,0.22534746450563722,6.333333333333333,1
variable,30,MP,False,0,0,100,0.0,0.0,0.0,0.0,0.0,2
variable,30,GMPW,False,15,185,5,0.2905098605098605,0.5714285714285714,0.25,0.3626325156325156,12.333333333333334,4
variable,10,GPW,False,29,185,155,0.054214969214904894,0.5357142857142857,0.0,0.18240027340024767,6.379310344827586,3
variable,30,GM,True,17,220,0,0.2699966369496747,0.625,0.17647058823529413,0.3484398312504581,12.941176470588236,2
variable,10,GRW,False,26,159,46,0.08499608939145126,0.68,0.0,0.23799843575658053,6.115384615384615,3
variable,10,GMPW,False,13,100,75,0.08312555177880256,0.5,0.0,0.18325022071152103,7.6923076923076925,4
variable,10,MR,False,2,10,90,0.05131578947368421,1.0,0.0,0.32052631578947366,5.0,2
variable,10,GPW,False,5,40,60,0.09631996658312447,1.0,0.0,0.3385279866332498,8.0,3
variable,10,G,False,15,100,90,0.07713855717725687,0.5714285714285714,0.0,0.20228399429947416,6.666666666666667,1
variable,30,PW,False,14,205,165,0.101210142830369,0.38461538461538464,0.0,0.155868672516763,14.642857142857142,2
variable,30,GM,False,13,150,10,0.19893162393162395,0.6666666666666666,0.0,0.2795726495726496,11.538461538461538,2
variable,30,PR,False,12,130,30,0.16279761904761905,0.7272727272727273,0.0,0.2833008658008658,10.833333333333334,2
variable,10,MRW,False,12,90,55,0.08697924130393171,0.6363636363636364,0.0,0.22570078743066357,7.5,3
variable,30,GMPRW,True,7,100,0,0.40952380952380946,0.8333333333333334,0.2857142857142857,0.4995238095238095,14.285714285714286,5
variable,30,MRW,False,7,150,100,0.16918492969885476,0.3333333333333333,0.0,0.16767397187954192,21.428571428571427,3
variable,30,GPR,False,29,395,20,0.16940112290300974,0.5,0.0,0.2177604491612039,13.620689655172415,3
variable,30,PW,False,4,50,50,0.15863095238095237,0.6666666666666666,0.0,0.26345238095238094,12.5,2
variable,10,GMP,False,50,310,195,0.03788598155871787,0.5306122448979592,0.0,0.1743380660928749,6.2,3
variable,10,MR,False,3,20,80,0.07145969498910676,0.5,0.0,0.1785838779956427,6.666666666666667,2
variable,10,GP,False,4,20,80,0.05425266597867218,1.0,0.0,0.32170106639146884,5.0,2
variable,30,GPR,False,20,250,30,0.3149807758031442,0.47368421052631576,0.19047619047619047,0.3252404306220096,12.5,3
variable,10,MPR,False,15,90,115,0.04820272179742444,0.5714285714285714,0.0,0.19070966014754118,6.0,3
variable,30,MP,False,6,90,70,0.14093915343915342,0.6,0.0,0.23637566137566135,15.0,2
variable,30,GPR,False,49,800,185,0.09002505355716832,0.5208333333333334,0.0,0.19226002142286733,16.3265306122449,3
variable,30,BASE,False,10,135,70,0.12899281274281274,0.5555555555555556,0.0,0.21826379176379176,13.5,0
variable,10,PW,False,16,90,55,0.07239000652555219,0.6666666666666666,0.0,0.22895600261022087,5.625,2
variable,10,MR,False,4,30,70,0.08496732026143791,0.3333333333333333,0.0,0.13398692810457516,7.5,2
variable,10,MPW,False,3,15,100,0.05272904483430799,1.0,0.0,0.3210916179337232,5.0,3
variable,30,MR,False,29,545,215,0.11284768995210545,0.4642857142857143,0.0,0.18442479026655648,18.79310344827586,2
variable,30,PRW,False,6,101,104,0.20464103591628124,0.6,0.0,0.2618564143665125,16.833333333333332,3
variable,10,M,False,3,20,80,0.07145969498910676,0.5,0.0,0.1785838779956427,6.666666666666667,1
variable,10,BASE,False,17,100,150,0.0480717096368732,0.625,0.0,0.2067286838547493,5.882352941176471,0
variable,30,GP,False,27,355,75,0.22001899262185529,0.46153846153846156,0.0,0.22646913551028058,13.148148148148149,2
variable,30,GP,False,7,75,25,0.1769863073434502,0.8333333333333334,0.0,0.3207945229373801,10.714285714285714,2
variable,10,MPR,False,4,20,95,0.048268398268398266,0.6666666666666666,0.0,0.21930735930735928,5.0,3
variable,10,MPR,False,18,110,155,0.042465459308665826,0.4117647058823529,0.0,0.14051559548817222,6.111111111111111,3
variable,30,GRW,False,50,860,5,0.1589562859487501,0.5306122448979592,0.08,0.2467661878488878,17.2,3
variable,10,GMRW,False,10,70,45,0.09818106729871436,0.5555555555555556,0.0,0.2059390935861524,7.0,4
variable,10,PRW,False,3,25,75,0.09120370370370372,0.5,0.0,0.18648148148148147,8.333333333333334,3
variable,10,GMRW,False,23,145,75,0.07248097414169563,0.6363636363636364,0.0,0.21990148056576914,6.304347826086956,4
variable,30,M,False,34,500,20,0.1490128919037994,0.5454545454545454,0.0,0.22324152039788336,14.705882352941176,1
variable,10,GP,False,3,15,85,0.05272904483430799,1.0,0.0,0.3210916179337232,5.0,2
variable,10,PR,False,3,15,85,0.05272904483430799,1.0,0.0,0.3210916179337232,5.0,2
variable,10,GMW,False,50,320,50,0.06627719821746307,0.6122448979591837,0.0,0.21018434867474034,6.4,3
variable,10,GM,False,39,270,70,0.06806553760251327,0.6578947368421053,0.0,0.2245946360936369,6.923076923076923,2
variable,30,RW,True,29,370,0,0.2336368612230681,0.6071428571428571,0.06896551724137931,0.29628725680449813,12.758620689655173,2
variable,10,GRW,False,12,80,80,0.0671007717859582,0.5454545454545454,0.0,0.1904766723507469,6.666666666666667,3
variable,10,RW,False,12,70,75,0.06118020374018827,0.7272727272727273,0.0,0.24265389967789347,5.833333333333333,2
variable,30,BASE,False,4,55,45,0.180275974025974,0.3333333333333333,0.0,0.1721103896103896,13.75,0
variable,10,BASE,False,8,45,115,0.0518462968191229,0.7142857142857143,0.0,0.23502423301336345,5.625,0
variable,10,GPR,False,4,20,80,0.05425266597867218,1.0,0.0,0.32170106639146884,5.0,3
variable,30,RW,False,4,70,90,0.15238095238095237,0.3333333333333333,0.0,0.16095238095238096,17.5,2
variable,30,MPR,False,15,180,40,0.1393775287892935,0.6428571428571429,0.0,0.24860815437286027,12.0,3
variable,30,PR,False,4,50,80,0.11944444444444445,0.6666666666666666,0.0,0.24777777777777776,12.5,2
variable,30,MPR,False,48,705,220,0.09679368731442324,0.48936170212765956,0.0,0.18552598556406716,14.6875,3
variable,10,RW,False,12,65,80,0.054270331205315735,0.7272727272727273,0.0,0.23988995066394447,5.416666666666667,2
variable,30,M,False,4,55,45,0.180275974025974,0.3333333333333333,0.0,0.1721103896103896,13.75,1
variable,10,MW,False,27,165,25,0.08643377463036905,0.5769230769230769,0.0,0.20765043292907068,6.111111111111111,2
variable,30,GPRW,True,10,100,0,0.34731643356643355,0.5555555555555556,0.2,0.36559324009324007,10.0,4
variable,30,MPW,False,0,0,100,0.0,0.0,0.0,0.0,0.0,3
variable,30,GRW,False,5,70,30,0.21365384615384614,0.5,0.0,0.23546153846153844,14.0,3
variable,10,GMR,False,19,120,67,0.0754900048776801,0.5555555555555556,0.0,0.1968626686177387,6.315789473684211,3
variable,30,G,True,24,265,0,0.37271888990638996,0.4782608695652174,0.25,0.36756581683212125,11.041666666666666,1
variable,30,GMR,False,29,425,20,0.18103558392494803,0.5714285714285714,0.0,0.2438428049985506,14.655172413793103,3
variable,10,BASE,False,14,90,115,0.056743036091679425,0.6923076923076923,0.0,0.23038952212897945,6.428571428571429,0
variable,30,PW,False,32,345,55,0.1329451535092015,0.5483870967741935,0.0,0.21769419043593863,10.78125,2
variable,30,GW,True,29,355,0,0.4161194451255304,0.5714285714285714,0.27586206896551724,0.4206349701684387,12.241379310344827,2
variable,10,GW,False,8,65,65,0.08542624386277636,0.7142857142857143,0.0,0.24845621183082484,8.125,2
variable,30,R,False,8,120,85,0.1331277265997727,0.5714285714285714,0.0,0.2246796620684805,15.0,1
variable,30,GMPR,False,7,130,30,0.21945299442847663,0.5,0.0,0.23778119777139065,18.571428571428573,4
variable,10,GMRW,False,26,185,125,0.05560014628486915,0.52,0.0,0.17824005851394767,7.115384615384615,4
variable,10,GR,False,19,140,95,0.05955224102900265,0.6111111111111112,0.0,0.20715422974493441,7.368421052631579,2
variable,10,MW,False,27,155,65,0.06673764974848566,0.6538461538461539,0.0,0.22284890605324043,5.7407407407407405,2
variable,30,GPR,False,22,245,20,0.17205988455988455,0.6666666666666666,0.0,0.2688239538239538,11.136363636363637,3
variable,30,GMP,True,20,265,0,0.3162208778064041,0.631578947368421,0.15,0.36096203533308796,13.25,3
variable,10,GRW,False,22,170,80,0.06432476055125855,0.6190476190476191,0.0,0.21144418993478914,7.7272727272727275,3
variable,10,MPR,False,6,40,75,0.07343696250429997,0.4,0.0,0.14937478500172,6.666666666666667,3
variable,10,PR,False,7,40,105,0.05078352289532413,0.5,0.0,0.17031340915812965,5.714285714285714,2
variable,30,MPW,False,0,0,100,0.0,0.0,0.0,0.0,0.0,3
variable,10,BASE,False,12,72,142,0.0495069092868762,0.45454545454545453,0.0,0.15616640007838684,6.0,0
variable,30,PW,False,3,50,50,0.2035714285714286,0.5,0.0,0.23142857142857143,16.666666666666668,2
variable,30,MR,False,10,150,115,0.10287724263283493,0.4444444444444444,0.0,0.17448423038646732,15.0,2
variable,30,GMR,False,35,340,30,0.2568459155223861,0.5294117647058824,0.08333333333333333,0.28656189562071915,9.714285714285714,3
variable,10,MR,False,18,110,95,0.05626947529121443,0.5882352941176471,0.0,0.1989783783517799,6.111111111111111,2
variable,30,PR,False,28,450,205,0.09165058064747611,0.48148148148148145,0.0,0.18110467670343489,16.071428571428573,2
variable,30,PRW,False,31,365,35,0.13584229390681005,0.6666666666666666,0.0,0.25433691756272403,11.774193548387096,3
variable,30,MP,False,0,0,100,0.0,0.0,0.0,0.0,0.0,2
variable,30,MR,False,5,60,70,0.13222222222222224,0.5,0.0,0.2028888888888889,12.0,2
variable,10,PW,False,5,35,95,0.06524844720496895,0.5,0.0,0.17609937888198757,7.0,2
variable,10,MP,False,7,50,140,0.0572082177993508,0.16666666666666666,0.0,0.07288328711974032,7.142857142857143,2
variable,10,MPW,False,11,75,115,0.06074668995721628,0.5,0.0,0.1742986759828865,6.818181818181818,3
variable,10,GMRW,False,18,120,100,0.05772753548115867,0.5294117647058824,0.0,0.18191454360422815,6.666666666666667,4
variable,10,G,False,5,30,70,0.06870915032679739,0.75,0.0,0.25248366013071893,6.0,1
variable,10,GMPR,False,26,175,45,0.08177739079739556,0.64,0.0,0.22471095631895824,6.730769230769231,4
variable,10,G,False,9,55,60,0.07384553536514321,0.625,0.0,0.21703821414605728,6.111111111111111,1
variable,30,BASE,False,22,310,45,0.13578316521955697,0.6190476190476191,0.0,0.2400275518021085,14.090909090909092,0
variable,30,GPRW,True,38,550,0,0.223923414906387,0.5945945945945946,0.07894736842105263,0.291631954867249,14.473684210526315,4
variable,30,RW,False,4,65,35,0.2295673076923077,0.6666666666666666,0.0,0.29182692307692304,16.25,2
variable,10,PRW,False,9,50,110,0.05324762462443622,0.5,0.0,0.17129904984977448,5.555555555555555,3
variable,30,GMW,True,16,250,0,0.3428585303585303,0.5333333333333333,0.1875,0.35339341214341213,15.625,3
variable,10,P,False,3,15,85,0.05272904483430799,1.0,0.0,0.3210916179337232,5.0,1
variable,30,BASE,False,17,275,110,0.11213251310042431,0.5625,0.0,0.2136030052401697,16.176470588235293,0
variable,10,GMR,False,18,120,85,0.06417768391452601,0.5882352941176471,0.0,0.20214166180110454,6.666666666666667,3
variable,30,GPW,False,7,110,80,0.1453133437282959,0.5,0.0,0.20812533749131837,15.714285714285714,3
variable,30,MRW,False,6,90,10,0.31111111111111106,0.8,0.14285714285714285,0.4073015873015873,15.0,3
variable,30,MRW,False,27,455,5,0.18098022774407366,0.5384615384615384,0.07142857142857142,0.2553591240646624,16.85185185185185,3
variable,30,GMR,False,6,80,20,0.2333333333333333,0.8,0.0,0.3333333333333333,13.333333333333334,3
variable,10,GMPRW,False,36,265,165,0.04551224468409747,0.5142857142857142,0.0,0.17249061215935327,7.361111111111111,5
variable,10,GMPW,False,50,345,100,0.08143905993424772,0.5306122448979592,0.0,0.19175929744308684,6.9,4
variable,10,GP,False,5,25,75,0.05590213278293774,1.0,0.0,0.3223608531131751,5.0,2
variable,30,GM,True,8,100,0,0.4208333333333333,0.5714285714285714,0.375,0.4522619047619047,12.5,2
variable,10,MRW,False,6,48,52,0.10270029018296922,0.6,0.0,0.22108011607318767,8.0,3
variable,10,MRW,False,6,45,55,0.09441137566137565,0.6,0.0,0.21776455026455027,7.5,3
variable,30,GMR,False,50,1090,705,0.0610075045170747,0.42857142857142855,0.0,0.15297443037825845,21.8,3
variable,30,GW,False,10,125,5,0.28595238095238096,0.5555555555555556,0.18181818181818182,0.3355930735930736,12.5,2
variable,10,GMW,False,12,80,80,0.06419096612595065,0.6363636363636364,0.0,0.21658547735947115,6.666666666666667,3
variable,30,P,False,26,235,60,0.0880208764139462,0.6,0.0,0.21520835056557847,9.038461538461538,1
variable,30,MRW,True,10,130,0,0.4102380952380952,0.5555555555555556,0.3,0.42076190476190467,13.0,3
variable,10,GMPR,False,33,210,70,0.0673005117816708,0.65625,0.0,0.2237952047126683,6.363636363636363,4
variable,30,GMPW,False,30,380,5,0.1698582381670617,0.6206896551724138,0.06451612903225806,0.2735050305282262,12.666666666666666,4
variable,30,R,False,37,515,110,0.12443436613954295,0.4444444444444444,0.0,0.18310707978915053,13.91891891891892,1
variable,10,MP,False,11,65,140,0.0492940384334863,0.4,0.0,0.13971761537339453,5.909090909090909,2
variable,30,MR,False,45,730,210,0.11925029955038412,0.4772727272727273,0.0,0.19088193800197184,16.22222222222222,2
variable,10,GMPRW,False,50,330,10,0.14653860845037317,0.7142857142857143,0.04,0.28490115766586355,6.6,5
variable,10,W,False,21,140,155,0.04800518843165062,0.4,0.0,0.13920207537266024,6.666666666666667,1
variable,30,MRW,False,4,65,35,0.2295673076923077,0.6666666666666666,0.0,0.29182692307692304,16.25,3
variable,30,PW,False,3,30,70,0.11057791537667698,1.0,0.0,0.3442311661506708,10.0,2
variable,10,PR,False,3,15,85,0.05272904483430799,1.0,0.0,0.3210916179337232,5.0,2
variable,30,GR,False,5,80,20,0.2716666666666666,0.75,0.0,0.3336666666666666,16.0,2
variable,10,GR,False,11,70,75,0.0639163227179784,0.6,0.0,0.20556652908719136,6.363636363636363,2
variable,30,GMPRW,False,9,130,60,0.16949254449254447,0.625,0.0,0.2552970177970178,14.444444444444445,5
variable,30,GR,True,31,400,0,0.29351231206069917,0.6,0.1935483870967742,0.3554694409533119,12.903225806451612,2
variable,10,GPRW,False,29,195,85,0.08899780693311171,0.5714285714285714,0.0,0.2070276942018161,6.724137931034483,4
variable,10,MR,False,7,40,90,0.05948203842940685,0.5,0.0,0.17379281537176272,5.714285714285714,2
variable,30,MRW,False,38,500,35,0.21787390293010156,0.6216216216216216,0.05128205128205128,0.2890206630431425,13.157894736842104,3
variable,10,GMRW,False,17,114,67,0.07632916239822192,0.625,0.0,0.21803166495928877,6.705882352941177,4
variable,10,GPR,False,20,120,55,0.08920833251715604,0.5263157894736842,0.0,0.19357806984896767,6.0,3
variable,30,PW,False,28,320,140,0.08434250371722729,0.5555555555555556,0.0,0.2004036681535576,11.428571428571429,2
variable,30,MPRW,False,17,215,5,0.2899859943977591,0.5625,0.16666666666666666,0.33474439775910364,12.647058823529411,4
variable,30,GW,False,50,835,195,0.12280369694825179,0.5306122448979592,0.0,0.20830515224868845,16.7,2
variable,30,GPRW,True,13,145,0,0.3961538461538462,0.5,0.38461538461538464,0.4238461538461539,11.153846153846153,4
variable,10,MW,False,4,30,85,0.07777777777777778,0.3333333333333333,0.0,0.1311111111111111,7.5,2
variable,10,GMPR,False,9,55,105,0.05213213517561344,0.5,0.0,0.17085285407024536,6.111111111111111,4
variable,30,R,False,3,45,55,0.18044871794871797,0.0,0.0,0.07217948717948719,15.0,1
variable,30,GW,True,8,160,0,0.36349206349206353,0.5714285714285714,0.25,0.3918253968253968,20.0,2
variable,10,MPR,False,10,55,120,0.05909163190274376,0.4444444444444444,0.0,0.15696998609443083,5.5,3
variable,10,MPW,False,7,45,85,0.0660531198125183,0.8333333333333334,0.0,0.27642124792500733,6.428571428571429,3
variable,30,R,False,4,50,50,0.15863095238095237,0.6666666666666666,0.0,0.26345238095238094,12.5,1
variable,10,GMPR,False,13,80,110,0.05426714266412838,0.6666666666666666,0.0,0.22170685706565135,6.153846153846154,4
variable,10,GMRW,True,49,310,0,0.1334163145122197,0.7083333333333334,0.02040816326530612,0.27198897478447975,6.326530612244898,4
variable,30,GMW,True,20,340,0,0.2993079398647357,0.5789473684210527,0.2,0.3534073864722101,17.0,3
variable,10,G,False,27,185,110,0.0646797207615547,0.5769230769230769,0.0,0.19894881138154494,6.851851851851852,1
variable,30,GMPRW,True,48,565,0,0.28467958206009675,0.6170212765957447,0.10416666666666667,0.33022821580276207,11.770833333333334,5
variable,30,BASE,False,3,50,200,0.13055555555555556,0.5,0.0,0.20222222222222222,16.666666666666668,0
variable,10,BASE,False,14,90,115,0.055727798196742284,0.46153846153846156,0.0,0.1607526577402354,6.428571428571429,0
variable,30,PR,False,22,275,65,0.17345533254624163,0.5238095238095238,0.0,0.2265249901613538,12.5,2
variable,30,GPR,False,11,120,10,0.2787878787878788,0.7,0.08333333333333333,0.34651515151515155,10.909090909090908,3
variable,10,M,False,5,39,103,0.08351405662707712,0.5,0.0,0.18340562265083085,7.8,1
variable,10,PW,False,8,50,110,0.0524613902603033,0.7142857142857143,0.0,0.2352702703898356,6.25,2
variable,30,PRW,False,20,230,80,0.1375915677889362,0.631578947368421,0.0,0.24451031132610077,11.5,3
variable,30,MRW,False,7,95,5,0.3348639455782313,0.5,0.25,0.35894557823129253,13.571428571428571,3
variable,10,GMW,False,50,310,90,0.07405687340732434,0.6530612244897959,0.0,0.2255411167098685,6.2,3
variable,10,PR,False,10,60,145,0.045533463673063226,0.3333333333333333,0.0,0.11821338546922529,6.0,2
variable,10,R,False,7,40,105,0.0554596070450925,0.6666666666666666,0.0,0.222183842818037,5.714285714285714,1
variable,10,GPR,False,5,25,90,0.0491410344041923,0.75,0.0,0.2446564137616769,5.0,3
variable,30,M,False,8,130,30,0.23125,0.7142857142857143,0.0,0.3067857142857143,16.25,1
variable,10,GPRW,False,17,110,5,0.18565636113213968,0.75,0.05555555555555555,0.3159292111195225,6.470588235294118,4
variable,10,MPRW,False,22,135,55,0.07497148104733244,0.7142857142857143,0.0,0.24427430670464725,6.136363636363637,4
variable,10,GW,False,31,200,80,0.05154524950897646,0.6666666666666666,0.0,0.22061809980359057,6.451612903225806,2
variable,30,PRW,False,2,40,60,0.225,1.0,0.0,0.39,20.0,3
variable,30,MPRW,False,0,0,100,0.0,0.0,0.0,0.0,0.0,4
variable,10,P,False,0,0,100,0.0,0.0,0.0,0.0,0.0,1
variable,10,MPW,False,13,90,145,0.06298284290166582,0.3333333333333333,0.0,0.12519313716066632,6.923076923076923,3
variable,30,GPR,False,7,120,40,0.2285714285714286,0.6666666666666666,0.0,0.2914285714285714,17.142857142857142,3
variable,10,GR,False,27,180,115,0.05885264700927046,0.6153846153846154,0.0,0.2081564434190928,6.666666666666667,2
variable,30,GMW,True,26,250,0,0.3519286269286269,0.68,0.19230769230769232,0.4024637584637585,9.615384615384615,3
variable,30,G,False,6,90,10,0.31111111111111106,0.6,0.14285714285714285,0.3473015873015873,15.0,1
variable,30,GR,False,50,785,110,0.2218812919344039,0.5102040816326531,0.04,0.2538137412635575,15.7,2
variable,30,GP,False,32,480,190,0.08314763562725519,0.5483870967741935,0.0,0.19777518328316013,15.0,2
variable,10,GW,False,8,50,65,0.07357317927170869,0.7142857142857143,0.0,0.24371498599439775,6.25,2
variable,10,M,False,33,216,118,0.05545965529283996,0.53125,0.0,0.18155886211713598,6.545454545454546,1
variable,10,GP,False,5,30,70,0.06870915032679739,0.75,0.0,0.25248366013071893,6.0,2
variable,10,GPR,False,46,305,215,0.044285712818985676,0.5111111111111111,0.0,0.1710476184609276,6.630434782608695,3
variable,30,GR,False,12,170,80,0.15744648869648872,0.6363636363636364,0.0,0.2538876863876864,14.166666666666666,2
variable,10,G,False,5,35,65,0.08234126984126984,0.75,0.0,0.2579365079365079,7.0,1
variable,30,RW,False,7,90,40,0.16564625850340137,0.6666666666666666,0.0,0.26625850340136054,12.857142857142858,2
variable,10,GP,False,3,20,80,0.0712475633528265,1.0,0.0,0.32849902534113057,6.666666666666667,2
variable,10,GW,False,39,245,5,0.22897675267584772,0.6052631578947368,0.175,0.3256696484387601,6.282051282051282,2
variable,10,PW,False,0,0,100,0.0,0.0,0.0,0.0,0.0,2
variable,30,GMPR,False,7,120,40,0.20507518796992483,0.5,0.0,0.23203007518796992,17.142857142857142,4
variable,10,P,False,3,15,115,0.05008354218880534,0.5,0.0,0.17003341687552215,5.0,1
variable,10,GPW,False,39,230,35,0.0686016048107954,0.6842105263157895,0.0,0.232703799819055,5.897435897435898,3
variable,30,GRW,False,50,1075,210,0.09368544895883682,0.46938775510204084,0.0,0.17829050611414698,21.5,3
variable,10,MPRW,False,6,40,60,0.08089300047504382,0.8,0.0,0.2723572001900175,6.666666666666667,4
variable,10,W,False,5,40,90,0.07529857251825214,0.5,0.0,0.18011942900730085,8.0,1
variable,30,GPRW,False,50,810,130,0.14869331068043545,0.5918367346938775,0.0,0.23702834468033745,16.2,4
variable,30,GMPR,False,15,230,50,0.15884078884078884,0.5714285714285714,0.0,0.23496488696488693,15.333333333333334,4
variable,10,RW,False,32,220,150,0.0551830321633259,0.6129032258064516,0.0,0.20594418060726585,6.875,2
variable,30,R,False,3,35,65,0.1328703703703704,1.0,0.0,0.35314814814814816,11.666666666666666,1
variable,30,R,False,4,50,80,0.14474206349206348,0.3333333333333333,0.0,0.15789682539682537,12.5,1
variable,30,GPR,False,50,485,20,0.26765736714266125,0.5714285714285714,0.06,0.2964915182856359,9.7,3
variable,10,MPR,False,7,39,118,0.046232393152004496,0.6666666666666666,0.0,0.21849295726080178,5.571428571428571,3
variable,30,W,False,3,65,155,0.16058201058201058,0.0,0.0,0.06423280423280424,21.666666666666668,1
variable,10,RW,False,7,45,70,0.07387955182072829,0.6666666666666666,0.0,0.2295518207282913,6.428571428571429,2
variable,30,MR,False,4,60,40,0.2045673076923077,0.3333333333333333,0.0,0.18182692307692305,15.0,2
variable,30,GPW,False,50,620,20,0.21155699855699858,0.6122448979591837,0.06,0.2862962688105546,12.4,3
variable,30,GMRW,True,14,235,0,0.39615027829313537,0.46153846153846156,0.42857142857142855,0.4254930783502212,16.785714285714285,4
variable,30,GPR,True,29,355,0,0.2828817733990148,0.6785714285714286,0.13793103448275862,0.35810344827586205,12.241379310344827,3
variable,10,GMPRW,False,39,265,75,0.09635564119667477,0.5789473684210527,0.0,0.2122264670049857,6.794871794871795,5
variable,10,MP,False,3,15,85,0.05272904483430799,1.0,0.0,0.3210916179337232,5.0,2
variable,10,MRW,False,8,55,90,0.06586352244246982,0.42857142857142855,0.0,0.15491683754841648,6.875,3
variable,10,MRW,False,8,50,95,0.06342168949266136,0.5714285714285714,0.0,0.19679724722563596,6.25,3
variable,30,MPW,False,50,835,120,0.11632061244081489,0.5714285714285714,0.0,0.21795681640489736,16.7,3
variable,30,GPRW,False,50,830,80,0.12434119560835805,0.5714285714285714,0.0,0.22116504967191464,16.6,4
variable,10,GRW,False,5,35,65,0.08216153127917833,0.5,0.0,0.18286461251167133,7.0,3
variable,30,GP,False,13,150,10,0.28974358974358977,0.75,0.14285714285714285,0.38375457875457875,11.538461538461538,2
variable,10,GRW,False,16,120,115,0.052759665279315374,0.6666666666666666,0.0,0.22110386611172614,7.5,3
variable,10,MW,False,5,30,85,0.06648692810457517,0.5,0.0,0.17659477124183007,6.0,2
variable,10,MPW,False,3,25,75,0.09106753812636166,0.5,0.0,0.18642701525054467,8.333333333333334,3
variable,30,MPR,True,27,295,0,0.2552641228294823,0.6538461538461539,0.1111111111111111,0.33159282861897243,10.925925925925926,3
variable,10,GMP,False,16,105,115,0.05087108612970682,0.5333333333333333,0.0,0.18034843445188273,6.5625,3
variable,10,PRW,False,8,45,70,0.06505310457516339,0.7142857142857143,0.0,0.24030695611577962,5.625,3
variable,30,GMRW,False,50,1055,320,0.1011024063455766,0.4897959183673469,0.0,0.18737973804843472,21.1,4
variable,30,M,False,29,375,10,0.18611456887367994,0.5,0.03333333333333333,0.23444582754947196,12.931034482758621,1
variable,10,PR,False,3,15,85,0.05272904483430799,1.0,0.0,0.3210916179337232,5.0,2
variable,10,GPW,False,12,65,95,0.05415748968380548,0.5454545454545454,0.0,0.1852993595098858,5.416666666666667,3
variable,30,M,False,22,395,185,0.14249257966067677,0.47619047619047616,0.0,0.19985417472141356,17.954545454545453,1
variable,10,MP,False,5,25,90,0.05216374269005848,0.75,0.0,0.24586549707602337,5.0,2
variable,10,GPR,False,4,20,80,0.05425266597867218,1.0,0.0,0.32170106639146884,5.0,3
variable,30,GW,True,10,130,0,0.3379761904761905,0.6666666666666666,0.2,0.39519047619047615,13.0,2
variable,10,GMPRW,False,28,190,105,0.0621870796933774,0.6296296296296297,0.0,0.21376372076623984,6.785714285714286,5
variable,10,P,False,8,40,120,0.04734832593671266,0.42857142857142855,0.0,0.14751075894611362,5.0,1
variable,10,GMR,False,21,135,115,0.05205999520735011,0.65,0.0,0.21582399808294006,6.428571428571429,3
variable,10,GPRW,False,43,290,65,0.0597175029779318,0.6190476190476191,0.0,0.20960128690545843,6.744186046511628,4
variable,10,G,False,17,100,75,0.0674798660434246,0.625,0.0,0.21449194641736985,5.882352941176471,1
variable,10,G,False,50,330,160,0.0575437062696019,0.5714285714285714,0.0,0.19444605393641218,6.6,1
variable,30,MW,True,14,175,0,0.32433332307281887,0.6153846153846154,0.21428571428571427,0.37863442813022646,12.5,2
variable,30,GMP,False,5,80,20,0.2733333333333333,0.75,0.0,0.3343333333333333,16.0,3
variable,30,M,False,8,110,50,0.14439484126984128,0.7142857142857143,0.0,0.2720436507936508,13.75,1
variable,30,GM,False,20,245,5,0.24648225957049488,0.6842105263157895,0.047619047619047616,0.31814177600864907,12.25,2
